AÑO,MES,MUNICIPIO,ESTRATO,No. SUSCRIPTORES ACUEDUCTO,CONSUMO M3 ACUEDUCTO,PROMEDIO CONSUMO ACUEDUCTO,MES_NUM
2015,JUNIO,Manzanares,4,14,146,10.43,6
2015,JUNIO,Marmato,1,165,2617,15.86,6
2015,JUNIO,Marmato,2,540,9403,17.41,6
2015,JUNIO,Marmato,3,3,49,16.33,6
2015,JUNIO,Marquetalia,1,695,4501,6.48,6
2015,JUNIO,Marquetalia,2,680,5497,8.08,6
2015,JUNIO,Marquetalia,3,596,4985,8.36,6
2015,JUNIO,Marquetalia,4,13,136,10.46,6
2015,JUNIO,Marulanda,1,104,274,2.63,6
2015,JUNIO,Marulanda,3,27,105,3.89,6
2015,JUNIO,Neira,1,145,1051,7.25,6
2015,JUNIO,Neira,2,1349,13853,10.27,6
2015,JUNIO,Neira,3,1769,19549,11.05,6
2015,JUNIO,Neira,4,2,13,6.5,6
2015,JUNIO,Neira,6,1,0,0.0,6
2015,JUNIO,Palestina,1,640,5193,8.11,6
2015,JUNIO,Palestina,2,787,6768,8.6,6
2015,JUNIO,Palestina,3,182,2116,11.63,6
2015,JUNIO,Palestina,4,125,921,7.37,6
2015,JUNIO,Palestina,5,7,140,20.0,6
2015,JUNIO,Riosucio,1,621,5838,9.4,6
2015,JUNIO,Riosucio,2,1693,16676,9.85,6
2015,JUNIO,Riosucio,3,2758,28165,10.21,6
2015,JUNIO,Riosucio,4,7,48,6.86,6
2015,JUNIO,Risaralda,1,538,4183,7.78,6
2015,JUNIO,Risaralda,2,984,7884,8.01,6
2015,JUNIO,Risaralda,3,251,1905,7.59,6
2015,JUNIO,Risaralda,4,46,77,1.67,6
2015,JUNIO,Risaralda,5,206,747,3.63,6
2015,JUNIO,Risaralda,6,1,8,8.0,6
2015,JUNIO,Salamina,2,1681,12295,7.31,6
2015,JUNIO,Salamina,3,787,7,8.89,6
2015,JUNIO,Salamina,4,19,242,12.74,6
2015,JUNIO,Samana,1,547,4451,8.14,6
2015,JUNIO,Samana,2,805,10251,12.73,6
2015,JUNIO,Samana,3,391,4512,11.54,6
2015,JUNIO,San Jose,1,298,2476,8.31,6
2015,JUNIO,San Jose,2,451,3697,8.2,6
2015,JUNIO,San Jose,3,52,261,5.02,6
2015,JUNIO,San Jose,4,3,26,8.67,6
2015,JUNIO,Supia,1,111,1021,9.2,6
2015,JUNIO,Supia,2,2472,29743,12.03,6
2015,JUNIO,Supia,3,1718,21592,12.57,6
2015,JUNIO,Supia,4,20,573,28.65,6
2015,JUNIO,Supia,6,9,94,10.44,6
2015,JUNIO,Victoria,2,514,4911,9.55,6
2015,JUNIO,Victoria,3,257,2745,10.68,6
2015,JUNIO,Victoria,4,5,49,9.8,6
2015,JUNIO,Victoria,5,1,42,42.0,6
2015,JUNIO,Viterbo,3,1203,15753,13.09,6
2015,JUNIO,Viterbo,5,11,101,9.18,6
2015,JULIO,Aguadas,2,2001,18718,9.35,7
2015,JULIO,Aguadas,3,442,4879,11.04,7
2015,JULIO,Aguadas,4,20,155,7.75,7
2015,JULIO,Aguadas,5,1,0,0.0,7
2015,JULIO,Anserma,3,2992,27634,9.24,7
2015,JULIO,Anserma,4,148,1339,9.05,7
2015,JULIO,Anserma,5,4,82,20.5,7
2015,JULIO,Arauca,1,738,6497,8.8,7
2015,JULIO,Arauca,2,709,8491,11.98,7
2015,JULIO,Arauca,3,39,558,14.31,7
2015,JULIO,Arma,1,58,360,6.21,7
2015,JULIO,Arma,2,378,2592,6.86,7
2015,JULIO,Arma,3,45,412,9.16,7
2015,JULIO,Belalcazar,1,427,3707,8.68,7
2015,JULIO,Belalcazar,2,641,6009,9.37,7
2015,JULIO,Belalcazar,3,341,2776,8.14,7
2015,JULIO,Belalcazar,4,4,55,13.75,7
2015,JULIO,Chinchina,1,1563,24146,15.45,7
2015,JULIO,Chinchina,2,4539,70956,15.63,7
2015,JULIO,Chinchina,4,1644,25016,15.22,7
2015,JULIO,Chinchina,5,183,2934,16.03,7
2015,JULIO,Filadelfia,1,276,1784,6.46,7
2015,JULIO,Filadelfia,2,617,3936,6.38,7
2015,JULIO,Guarinocito,1,218,2544,11.67,7
2015,JULIO,Guarinocito,3,16,532,33.25,7
2015,JULIO,Guarinocito,4,3,148,49.33,7
2015,JULIO,Kilometro 41,1,142,1144,8.06,7
2015,JULIO,Kilometro 41,2,279,3246,11.63,7
2015,JULIO,Kilometro 41,3,50,730,14.6,7
2015,JULIO,Kilometro 41,4,18,246,13.67,7
2015,JULIO,Kilometro 41,5,41,206,5.02,7
2015,JULIO,Kilometro 41,6,1,13,13.0,7
2015,JULIO,La Dorada,1,4298,79766,18.56,7
2015,JULIO,La Dorada,2,9284,136433,14.7,7
2015,JULIO,La Dorada,3,4373,76077,17.4,7
2015,JULIO,La Dorada,5,62,3461,55.82,7
2015,JULIO,La Dorada,6,12,513,42.75,7
2015,JULIO,Manzanares,1,337,2495,7.4,7
2015,JULIO,Manzanares,2,1463,11267,7.7,7
2015,JULIO,Manzanares,4,14,183,13.07,7
2015,JULIO,Marmato,1,165,2824,17.12,7
2015,JULIO,Marmato,2,539,9882,18.33,7
2015,JULIO,Marmato,3,3,51,17.0,7
2015,JULIO,Marquetalia,1,698,5426,7.77,7
2015,JULIO,Marquetalia,2,684,6508,9.51,7
2015,JULIO,Marquetalia,4,13,128,9.85,7
2015,JULIO,Marulanda,1,104,284,2.73,7
2015,JULIO,Marulanda,2,238,1222,5.13,7
2015,JULIO,Marulanda,3,27,98,3.63,7
2015,JULIO,Neira,1,146,1006,6.89,7
2015,JULIO,Neira,3,1774,18508,10.43,7
2015,JULIO,Neira,4,2,10,5.0,7
2015,JULIO,Neira,6,1,15,15.0,7
2015,JULIO,Palestina,1,641,5704,8.9,7
2015,JULIO,Palestina,2,790,7457,9.44,7
2015,JULIO,Palestina,3,181,2471,13.65,7
2015,JULIO,Palestina,4,127,1345,10.59,7
2015,JULIO,Palestina,5,7,161,23.0,7
2015,JULIO,Riosucio,1,621,6395,10.3,7
2015,JULIO,Riosucio,2,1696,21258,12.53,7
2015,JULIO,Riosucio,3,2766,28268,10.22,7
2015,JULIO,Riosucio,4,7,43,6.14,7
2015,JULIO,Risaralda,1,544,4026,7.4,7
2015,JULIO,Risaralda,2,992,7343,7.4,7
2015,JULIO,Risaralda,3,250,1834,7.34,7
2015,JULIO,Risaralda,4,46,122,2.65,7
2015,JULIO,Risaralda,5,206,938,4.55,7
2015,JULIO,Risaralda,6,1,7,7.0,7
2015,JULIO,Salamina,1,1,7061,7.06,7
2015,JULIO,Salamina,2,1684,13267,7.88,7
2015,JULIO,Salamina,3,788,7551,9.58,7
2015,JULIO,Salamina,4,19,250,13.16,7
2015,JULIO,Samana,1,555,3927,7.08,7
2015,JULIO,Samana,3,392,4197,10.71,7
2015,JULIO,San Jose,1,299,2593,8.67,7
2015,JULIO,San Jose,2,451,3515,7.79,7
2015,JULIO,San Jose,3,52,261,5.02,7
2015,JULIO,San Jose,4,3,12,4.0,7
2015,JULIO,Supia,1,111,920,8.29,7
2015,JULIO,Supia,2,2479,29062,11.72,7
2015,JULIO,Supia,4,20,820,41.0,7
2015,JULIO,Supia,6,9,86,9.56,7
2015,JULIO,Victoria,1,612,5458,8.92,7
2015,JULIO,Victoria,2,514,5561,10.82,7
2015,JULIO,Victoria,3,257,2772,10.79,7
2015,JULIO,Victoria,4,5,56,11.2,7
2015,JULIO,Victoria,5,1,70,70.0,7
2015,JULIO,Viterbo,1,975,10914,11.19,7
2015,JULIO,Viterbo,2,1171,13395,11.44,7
2015,JULIO,Viterbo,3,1203,14846,12.34,7
2015,JULIO,Viterbo,4,294,3876,13.18,7
2015,JULIO,Viterbo,5,11,123,11.18,7
2015,AGOSTO,Aguadas,2,2005,18366,9.16,8
2015,AGOSTO,Aguadas,3,445,4612,10.36,8
2015,AGOSTO,Aguadas,4,20,166,8.3,8
2015,AGOSTO,Aguadas,5,1,0,0.0,8
2015,AGOSTO,Anserma,1,1312,12577,9.59,8
2015,AGOSTO,Anserma,2,1653,16078,9.73,8
2015,AGOSTO,Anserma,3,2995,30255,10.1,8
2015,AGOSTO,Anserma,4,149,1418,9.52,8
2015,AGOSTO,Anserma,5,4,92,23.0,8
2015,AGOSTO,Arauca,1,730,7053,9.66,8
2015,AGOSTO,Arauca,3,41,561,13.68,8
2015,AGOSTO,Arma,1,58,407,7.02,8
2015,AGOSTO,Arma,2,380,2829,7.44,8
2015,AGOSTO,Arma,3,45,429,9.53,8
2015,AGOSTO,Belalcazar,2,645,7588,11.76,8
2015,AGOSTO,Belalcazar,3,341,3486,10.22,8
2015,AGOSTO,Belalcazar,4,4,80,20.0,8
2015,AGOSTO,Chinchina,1,1565,21997,14.06,8
2015,AGOSTO,Chinchina,2,4544,66996,14.74,8
2015,AGOSTO,Chinchina,4,1647,22466,13.64,8
2015,AGOSTO,Chinchina,5,183,2544,13.9,8
2015,AGOSTO,Filadelfia,1,276,2144,7.77,8
2015,AGOSTO,Filadelfia,2,618,5316,8.6,8
2015,AGOSTO,Guarinocito,3,16,521,32.56,8
2015,AGOSTO,Guarinocito,4,3,144,48.0,8
2015,AGOSTO,Kilometro 41,1,142,1206,8.49,8
2015,AGOSTO,Kilometro 41,2,281,3231,11.5,8
2015,AGOSTO,Kilometro 41,3,49,770,15.71,8
2015,AGOSTO,Kilometro 41,4,18,286,15.89,8
2015,AGOSTO,Kilometro 41,5,41,212,5.17,8
2015,AGOSTO,Kilometro 41,6,1,2,2.0,8
2015,AGOSTO,La Dorada,1,4417,85085,19.26,8
2015,AGOSTO,La Dorada,2,9302,158647,17.06,8
2015,AGOSTO,La Dorada,4,447,9587,21.45,8
2015,AGOSTO,La Dorada,5,63,2848,45.21,8
2015,AGOSTO,La Dorada,6,12,527,43.92,8
2015,AGOSTO,Manzanares,1,351,2187,6.23,8
2015,AGOSTO,Manzanares,2,1496,10129,6.77,8
2015,AGOSTO,Manzanares,3,537,4794,8.93,8
2015,AGOSTO,Manzanares,4,14,189,13.5,8
2015,AGOSTO,Marmato,1,163,3092,18.97,8
2015,AGOSTO,Marmato,2,540,9446,17.49,8
2015,AGOSTO,Marmato,3,3,62,20.67,8
2015,AGOSTO,Marmato,4,2,0,0.0,8
2015,AGOSTO,Marquetalia,1,700,5962,8.52,8
2015,AGOSTO,Marquetalia,3,597,6537,10.95,8
2015,AGOSTO,Marquetalia,4,14,162,11.57,8
2015,AGOSTO,Marulanda,1,105,324,3.09,8
2015,AGOSTO,Marulanda,2,238,1309,5.5,8
2015,AGOSTO,Marulanda,3,27,113,4.19,8
2015,AGOSTO,Neira,1,146,1425,9.76,8
2015,AGOSTO,Neira,3,1777,21002,11.82,8
2015,AGOSTO,Neira,4,2,15,7.5,8
2015,AGOSTO,Neira,6,1,5,5.0,8
2015,AGOSTO,Palestina,1,640,5398,8.43,8
2015,AGOSTO,Palestina,2,791,7077,8.95,8
2015,AGOSTO,Palestina,3,181,2196,12.13,8
2015,AGOSTO,Palestina,4,131,962,7.34,8
2015,AGOSTO,Palestina,5,7,152,21.71,8
2015,AGOSTO,Riosucio,1,624,6307,10.11,8
2015,AGOSTO,Riosucio,2,1698,18946,11.16,8
2015,AGOSTO,Riosucio,4,8,44,5.5,8
2015,AGOSTO,Risaralda,2,994,7826,7.87,8
2015,AGOSTO,Risaralda,3,250,1769,7.08,8
2015,AGOSTO,Risaralda,4,46,220,4.78,8
2015,AGOSTO,Risaralda,5,206,1042,5.06,8
2015,AGOSTO,Risaralda,6,1,14,14.0,8
2015,AGOSTO,Salamina,2,1691,13361,7.9,8
2015,AGOSTO,Salamina,4,23,253,11.0,8
2015,AGOSTO,Samana,1,555,4331,7.8,8
2015,AGOSTO,Samana,2,808,8109,10.04,8
2015,AGOSTO,Samana,3,392,4515,11.52,8
2015,AGOSTO,San Jose,1,300,2589,8.63,8
2015,AGOSTO,San Jose,2,452,3856,8.53,8
2015,AGOSTO,San Jose,3,52,282,5.42,8
2015,AGOSTO,San Jose,4,3,12,4.0,8
2015,AGOSTO,Supia,2,2484,32629,13.14,8
2015,AGOSTO,Supia,3,1723,25453,14.77,8
2015,AGOSTO,Supia,4,20,738,36.9,8
2015,AGOSTO,Supia,6,9,136,15.11,8
2015,AGOSTO,Victoria,1,623,5185,8.32,8
2015,AGOSTO,Victoria,2,516,4655,9.02,8
2015,AGOSTO,Victoria,3,257,2472,9.62,8
2015,AGOSTO,Victoria,4,5,49,9.8,8
2015,AGOSTO,Victoria,5,1,77,77.0,8
2015,AGOSTO,Viterbo,1,977,12671,12.97,8
2015,AGOSTO,Viterbo,2,1193,15861,13.3,8
2015,AGOSTO,Viterbo,3,1204,16819,13.97,8
2015,AGOSTO,Viterbo,4,295,4078,13.82,8
2015,AGOSTO,Viterbo,5,11,133,12.09,8
2015,SEPTIEMBRE,Aguadas,1,1057,9357,8.85,9
2015,SEPTIEMBRE,Aguadas,2,2008,21436,10.68,9
2015,SEPTIEMBRE,Aguadas,3,446,5482,12.29,9
2015,SEPTIEMBRE,Aguadas,4,20,172,8.6,9
2015,SEPTIEMBRE,Aguadas,5,1,0,0.0,9
2015,SEPTIEMBRE,Anserma,1,1313,12825,9.77,9
2015,SEPTIEMBRE,Anserma,2,1656,17345,10.47,9
2015,SEPTIEMBRE,Anserma,3,2999,30095,10.04,9
2015,SEPTIEMBRE,Anserma,4,148,1516,10.24,9
2015,SEPTIEMBRE,Anserma,5,4,97,24.25,9
2015,SEPTIEMBRE,Arauca,1,738,6884,9.33,9
2015,SEPTIEMBRE,Arauca,2,712,8888,12.48,9
2015,SEPTIEMBRE,Arauca,3,40,557,13.93,9
2015,SEPTIEMBRE,Arma,1,58,399,6.88,9
2015,SEPTIEMBRE,Arma,2,382,2746,7.19,9
2015,SEPTIEMBRE,Arma,3,45,380,8.44,9
2015,SEPTIEMBRE,Belalcazar,1,429,4303,10.03,9
2015,SEPTIEMBRE,Belalcazar,2,655,7701,11.76,9
2015,SEPTIEMBRE,Belalcazar,3,341,3351,9.83,9
2015,SEPTIEMBRE,Belalcazar,4,4,85,21.25,9
2015,SEPTIEMBRE,Chinchina,1,1569,21933,13.98,9
2015,SEPTIEMBRE,Chinchina,2,4547,68064,14.97,9
2015,SEPTIEMBRE,Chinchina,3,3044,44655,14.67,9
2015,SEPTIEMBRE,Chinchina,5,183,2676,14.62,9
2015,SEPTIEMBRE,Filadelfia,1,277,1883,6.8,9
2015,SEPTIEMBRE,Filadelfia,2,619,4447,7.18,9
2015,SEPTIEMBRE,Filadelfia,3,529,3434,6.49,9
2015,SEPTIEMBRE,Guarinocito,1,220,2605,11.84,9
2015,SEPTIEMBRE,Guarinocito,2,551,7993,14.51,9
2015,SEPTIEMBRE,Guarinocito,3,16,426,26.63,9
2015,SEPTIEMBRE,Guarinocito,4,3,148,49.33,9
2015,SEPTIEMBRE,Kilometro 41,1,142,1147,8.08,9
2015,SEPTIEMBRE,Kilometro 41,2,283,3169,11.2,9
2015,SEPTIEMBRE,Kilometro 41,3,49,770,15.71,9
2015,SEPTIEMBRE,Kilometro 41,4,18,430,23.89,9
2015,SEPTIEMBRE,Kilometro 41,5,41,225,5.49,9
2015,SEPTIEMBRE,Kilometro 41,6,1,0,0.0,9
2015,SEPTIEMBRE,La Dorada,1,4518,79576,17.61,9
2015,SEPTIEMBRE,La Dorada,2,9333,147589,15.81,9
2015,SEPTIEMBRE,La Dorada,3,4398,80254,18.25,9
2015,SEPTIEMBRE,La Dorada,4,447,9713,21.73,9
2015,SEPTIEMBRE,La Dorada,5,63,2706,42.95,9
2015,SEPTIEMBRE,La Dorada,6,12,528,44.0,9
2015,SEPTIEMBRE,Manzanares,1,354,2498,7.06,9
2015,SEPTIEMBRE,Manzanares,2,1499,12343,8.23,9
2015,SEPTIEMBRE,Manzanares,3,538,4943,9.19,9
2015,SEPTIEMBRE,Manzanares,4,14,189,13.5,9
2015,SEPTIEMBRE,Marmato,1,168,2562,15.25,9
2015,SEPTIEMBRE,Marmato,2,542,12691,23.42,9
2015,SEPTIEMBRE,Marmato,3,3,23,7.67,9
2015,SEPTIEMBRE,Marmato,4,2,0,0.0,9
2015,SEPTIEMBRE,Marquetalia,1,702,5408,7.7,9
2015,SEPTIEMBRE,Marquetalia,2,693,6619,9.55,9
2015,SEPTIEMBRE,Marquetalia,3,599,5777,9.64,9
2015,SEPTIEMBRE,Marquetalia,4,14,293,20.93,9
2015,SEPTIEMBRE,Marulanda,1,105,317,3.02,9
2015,SEPTIEMBRE,Marulanda,2,238,1429,6.0,9
2015,SEPTIEMBRE,Marulanda,3,27,173,6.41,9
2023,MAYO,Palestina,5,8,144,18.0,5
2015,SEPTIEMBRE,Neira,1,147,1117,7.6,9
2015,SEPTIEMBRE,Neira,2,1351,14189,10.5,9
2015,SEPTIEMBRE,Neira,3,1782,19782,11.1,9
2015,SEPTIEMBRE,Neira,4,2,13,6.5,9
2015,SEPTIEMBRE,Neira,6,1,1,1.0,9
2015,SEPTIEMBRE,Palestina,1,642,5312,8.27,9
2015,SEPTIEMBRE,Palestina,2,790,6878,8.71,9
2015,SEPTIEMBRE,Palestina,3,181,2164,11.96,9
2015,SEPTIEMBRE,Palestina,4,131,1076,8.21,9
2015,SEPTIEMBRE,Palestina,5,7,105,15.0,9
2015,SEPTIEMBRE,Riosucio,2,1702,18874,11.09,9
2015,SEPTIEMBRE,Riosucio,3,2771,32155,11.6,9
2015,SEPTIEMBRE,Riosucio,4,8,52,6.5,9
2015,SEPTIEMBRE,Risaralda,1,547,4692,8.58,9
2015,SEPTIEMBRE,Risaralda,3,247,1816,7.35,9
2015,SEPTIEMBRE,Risaralda,4,46,180,3.91,9
2015,SEPTIEMBRE,Risaralda,5,206,764,3.71,9
2015,SEPTIEMBRE,Risaralda,6,1,8,8.0,9
2015,SEPTIEMBRE,Salamina,1,1012,6635,6.56,9
2015,SEPTIEMBRE,Salamina,4,23,213,9.26,9
2015,SEPTIEMBRE,Samana,1,558,4229,7.58,9
2015,SEPTIEMBRE,Samana,2,819,7584,9.26,9
2015,SEPTIEMBRE,Samana,3,394,4565,11.59,9
2015,SEPTIEMBRE,San Jose,1,300,2818,9.39,9
2015,SEPTIEMBRE,San Jose,2,452,4215,9.33,9
2015,SEPTIEMBRE,San Jose,3,52,292,5.62,9
2015,SEPTIEMBRE,San Jose,4,3,12,4.0,9
2015,SEPTIEMBRE,Supia,1,111,853,7.68,9
2015,SEPTIEMBRE,Supia,2,2488,28213,11.34,9
2015,SEPTIEMBRE,Supia,3,1724,20747,12.03,9
2015,SEPTIEMBRE,Supia,4,20,631,31.55,9
2015,SEPTIEMBRE,Supia,6,9,164,18.22,9
2015,SEPTIEMBRE,Victoria,1,628,4747,7.56,9
2015,SEPTIEMBRE,Victoria,2,515,4273,8.3,9
2015,SEPTIEMBRE,Victoria,3,257,2255,8.77,9
2015,SEPTIEMBRE,Victoria,4,5,38,7.6,9
2015,SEPTIEMBRE,Victoria,5,1,67,67.0,9
2015,SEPTIEMBRE,Viterbo,1,977,12628,12.93,9
2015,SEPTIEMBRE,Viterbo,2,1193,15935,13.36,9
2015,SEPTIEMBRE,Viterbo,3,1206,16333,13.54,9
2015,SEPTIEMBRE,Viterbo,4,296,3667,12.39,9
2015,SEPTIEMBRE,Viterbo,5,11,120,10.91,9
2015,OCTUBRE,Aguadas,1,986,8581,8.7,10
2015,OCTUBRE,Aguadas,2,1943,19732,10.16,10
2015,OCTUBRE,Aguadas,3,434,4864,11.21,10
2015,OCTUBRE,Aguadas,4,19,149,7.84,10
2015,OCTUBRE,Aguadas,5,1,0,0.0,10
2015,OCTUBRE,Anserma,1,1178,13345,11.33,10
2015,OCTUBRE,Anserma,3,2897,29233,10.09,10
2015,OCTUBRE,Anserma,4,145,1382,9.53,10
2015,OCTUBRE,Anserma,5,2,138,69.0,10
2015,OCTUBRE,Arauca,3,39,539,13.82,10
2015,OCTUBRE,Arma,1,38,360,9.47,10
2015,OCTUBRE,Arma,2,321,2698,8.4,10
2015,OCTUBRE,Arma,3,39,355,9.1,10
2015,OCTUBRE,Belalcazar,1,397,5888,14.83,10
2015,OCTUBRE,Belalcazar,2,636,6588,10.36,10
2015,OCTUBRE,Belalcazar,3,337,3149,9.34,10
2015,OCTUBRE,Belalcazar,4,4,72,18.0,10
2015,OCTUBRE,Chinchina,1,1524,24729,16.23,10
2015,OCTUBRE,Chinchina,2,4463,75819,16.99,10
2015,OCTUBRE,Chinchina,3,3002,49705,16.56,10
2015,OCTUBRE,Chinchina,4,1618,23721,14.66,10
2015,OCTUBRE,Chinchina,5,182,12043,66.17,10
2015,OCTUBRE,Filadelfia,1,237,2057,8.68,10
2015,OCTUBRE,Filadelfia,2,549,4753,8.66,10
2015,OCTUBRE,Filadelfia,3,500,3989,7.98,10
2015,OCTUBRE,Guarinocito,1,190,2478,13.04,10
2015,OCTUBRE,Guarinocito,2,535,8076,15.1,10
2015,OCTUBRE,Guarinocito,3,16,324,20.25,10
2015,OCTUBRE,Guarinocito,4,3,181,60.33,10
2015,OCTUBRE,Kilometro 41,1,125,1204,9.63,10
2015,OCTUBRE,Kilometro 41,2,276,2769,10.03,10
2015,OCTUBRE,Kilometro 41,3,47,617,13.13,10
2015,OCTUBRE,Kilometro 41,4,14,363,25.93,10
2015,OCTUBRE,Kilometro 41,5,41,164,4.0,10
2015,OCTUBRE,Kilometro 41,6,1,1,1.0,10
2015,OCTUBRE,La Dorada,3,4284,81337,18.99,10
2015,OCTUBRE,La Dorada,4,375,9072,24.19,10
2015,OCTUBRE,La Dorada,6,11,272,24.73,10
2015,OCTUBRE,Manzanares,1,303,2325,7.67,10
2015,OCTUBRE,Manzanares,2,1366,10446,7.65,10
2015,OCTUBRE,Manzanares,3,510,4963,9.73,10
2015,OCTUBRE,Manzanares,4,14,150,10.71,10
2015,OCTUBRE,Marmato,1,163,2706,16.6,10
2015,OCTUBRE,Marmato,3,3,59,19.67,10
2015,OCTUBRE,Marquetalia,1,673,5005,7.44,10
2015,OCTUBRE,Marquetalia,2,664,6378,9.61,10
2015,OCTUBRE,Marquetalia,3,564,5365,9.51,10
2015,OCTUBRE,Marquetalia,4,11,208,18.91,10
2015,OCTUBRE,Marulanda,1,82,298,3.63,10
2015,OCTUBRE,Marulanda,2,228,1287,5.64,10
2015,OCTUBRE,Marulanda,3,26,121,4.65,10
2015,OCTUBRE,Neira,1,82,1029,12.55,10
2015,OCTUBRE,Neira,2,1215,13508,11.12,10
2015,OCTUBRE,Neira,3,1735,19592,11.29,10
2015,OCTUBRE,Neira,4,1,12,12.0,10
2015,OCTUBRE,Neira,6,1,14,14.0,10
2015,OCTUBRE,Palestina,1,555,5317,9.58,10
2015,OCTUBRE,Palestina,2,680,7026,10.33,10
2015,OCTUBRE,Palestina,3,160,2138,13.36,10
2015,OCTUBRE,Palestina,4,123,1105,8.98,10
2015,OCTUBRE,Palestina,5,7,219,31.29,10
2015,OCTUBRE,Riosucio,1,568,5371,9.46,10
2015,OCTUBRE,Riosucio,3,2686,24715,9.2,10
2015,OCTUBRE,Riosucio,4,7,58,8.29,10
2015,OCTUBRE,Risaralda,1,419,4476,10.68,10
2015,OCTUBRE,Risaralda,2,900,8022,8.91,10
2015,OCTUBRE,Risaralda,4,20,164,8.2,10
2015,OCTUBRE,Risaralda,5,147,721,4.9,10
2015,OCTUBRE,Risaralda,6,1,2,2.0,10
2015,OCTUBRE,Salamina,1,872,5505,6.31,10
2015,OCTUBRE,Salamina,3,754,5997,7.95,10
2015,OCTUBRE,Salamina,4,19,266,14.0,10
2015,OCTUBRE,Samana,1,525,4647,8.85,10
2015,OCTUBRE,Samana,2,808,6879,8.51,10
2015,OCTUBRE,Samana,3,390,3753,9.62,10
2015,OCTUBRE,San Jose,1,279,3411,12.23,10
2015,OCTUBRE,San Jose,2,434,4593,10.58,10
2015,OCTUBRE,San Jose,3,46,313,6.8,10
2015,OCTUBRE,San Jose,4,2,9,4.5,10
2015,OCTUBRE,Supia,1,69,899,13.03,10
2015,OCTUBRE,Supia,2,2443,29505,12.08,10
2015,OCTUBRE,Supia,3,1677,21603,12.88,10
2015,OCTUBRE,Supia,4,20,677,33.85,10
2015,OCTUBRE,Supia,6,8,121,15.13,10
2015,OCTUBRE,Victoria,1,577,5267,9.13,10
2015,OCTUBRE,Victoria,3,243,2318,9.54,10
2015,OCTUBRE,Victoria,4,4,41,10.25,10
2015,OCTUBRE,Victoria,5,1,32,32.0,10
2015,OCTUBRE,Viterbo,1,899,11902,13.24,10
2015,OCTUBRE,Viterbo,2,1157,15244,13.18,10
2015,OCTUBRE,Viterbo,3,1151,14993,13.03,10
2015,OCTUBRE,Viterbo,4,284,3826,13.47,10
2015,OCTUBRE,Viterbo,5,10,125,12.5,10
2015,NOVIEMBRE,Aguadas,1,1058,6736,6.37,11
2015,NOVIEMBRE,Aguadas,2,2011,14879,7.4,11
2015,NOVIEMBRE,Aguadas,3,447,3821,8.55,11
2015,NOVIEMBRE,Aguadas,4,20,99,4.95,11
2015,NOVIEMBRE,Aguadas,5,1,0,0.0,11
2015,NOVIEMBRE,Anserma,4,148,1203,8.13,11
2015,NOVIEMBRE,Anserma,5,4,86,21.5,11
2015,NOVIEMBRE,Arauca,1,750,7734,10.31,11
2015,NOVIEMBRE,Arauca,2,711,9687,13.62,11
2015,NOVIEMBRE,Arauca,3,40,665,16.63,11
2015,NOVIEMBRE,Arma,1,59,387,6.56,11
2015,NOVIEMBRE,Arma,2,382,2919,7.64,11
2015,NOVIEMBRE,Arma,3,45,466,10.36,11
2015,NOVIEMBRE,Belalcazar,1,430,3961,9.21,11
2015,NOVIEMBRE,Belalcazar,2,655,6578,10.04,11
2015,NOVIEMBRE,Belalcazar,3,345,3109,9.01,11
2015,NOVIEMBRE,Belalcazar,4,4,66,16.5,11
2015,NOVIEMBRE,Chinchina,1,1575,20619,13.09,11
2015,NOVIEMBRE,Chinchina,2,4557,62168,13.64,11
2015,NOVIEMBRE,Chinchina,3,3052,41934,13.74,11
2015,NOVIEMBRE,Chinchina,4,1649,23914,14.5,11
2015,NOVIEMBRE,Chinchina,5,183,2397,13.1,11
2015,NOVIEMBRE,Filadelfia,1,277,1993,7.19,11
2015,NOVIEMBRE,Filadelfia,2,620,4534,7.31,11
2015,NOVIEMBRE,Filadelfia,3,531,3608,6.79,11
2015,NOVIEMBRE,Guarinocito,1,220,2465,11.2,11
2015,NOVIEMBRE,Guarinocito,2,552,7828,14.18,11
2015,NOVIEMBRE,Guarinocito,3,16,344,21.5,11
2015,NOVIEMBRE,Guarinocito,4,3,338,112.67,11
2015,NOVIEMBRE,Kilometro 41,1,143,1224,8.56,11
2015,NOVIEMBRE,Kilometro 41,2,285,3139,11.01,11
2015,NOVIEMBRE,Kilometro 41,3,49,697,14.22,11
2015,NOVIEMBRE,Kilometro 41,4,18,303,16.83,11
2015,NOVIEMBRE,Kilometro 41,5,41,269,6.56,11
2015,NOVIEMBRE,Kilometro 41,6,1,2,2.0,11
2015,NOVIEMBRE,La Dorada,1,4579,75795,16.55,11
2015,NOVIEMBRE,La Dorada,2,9358,138522,14.8,11
2015,NOVIEMBRE,La Dorada,3,4408,78871,17.89,11
2015,NOVIEMBRE,La Dorada,4,441,11035,25.02,11
2015,NOVIEMBRE,La Dorada,5,63,2025,32.14,11
2015,NOVIEMBRE,La Dorada,6,12,251,20.92,11
2015,NOVIEMBRE,Manzanares,1,357,2172,6.08,11
2015,NOVIEMBRE,Manzanares,2,1506,9807,6.51,11
2015,NOVIEMBRE,Manzanares,3,540,4595,8.51,11
2015,NOVIEMBRE,Manzanares,4,14,142,10.14,11
2015,NOVIEMBRE,Marmato,1,173,2624,15.17,11
2015,NOVIEMBRE,Marmato,2,542,9029,16.66,11
